Date,Account,classification,Daily_PnL,Trade_Count,Win_Rate,Avg_Trade_Size,Avg_Leverage,Leverage Segment,Frequency Segment,Performance Segment
2024-04-14,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,461.97292000000004,43,0.6976744186046512,1637.1216279069768,-1344.0906976744186,Low,Frequent,Winner
2024-04-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,3,0.0,16671.31666666667,76.69586666666667,High,Infrequent,Loser
2024-04-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,3774.08872,38,0.9210526315789473,6344.664210526315,10995.763157894737,High,Frequent,Winner
2024-04-16,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Greed,0.0,1,0.0,91.08,1360.0,High,Infrequent,Loser
2024-04-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2467.702221,46,0.9347826086956522,3952.523695652174,-7724.478260869565,Low,Frequent,Winner
2024-04-17,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,2441.4683999999997,14,0.9285714285714286,6968.785000000001,-6896.0142857142855,Low,Infrequent,Winner
2024-04-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,1946.4454620000001,35,0.7714285714285715,9635.940571428573,30.44153142857143,High,Frequent,Winner
2024-04-20,0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,0.0,20,0.0,2436.6825,157716.65,High,Infrequent,Loser
2024-04-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,2,0.0,5999.795,-7.1593,Low,Infrequent,Loser
2024-04-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,9,0.0,5332.623333333333,-14.874122222222221,Low,Infrequent,Loser
2024-04-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,759.2148159999999,54,0.5740740740740741,3567.7494444444446,-4.565153703703704,Low,Frequent,Winner
2024-04-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,360.32138,12,0.3333333333333333,3366.369166666667,-36100.666666666664,Low,Infrequent,Winner
2024-04-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,279.185907,20,0.3,7063.762,5.252865,Low,Infrequent,Winner
2024-04-25,0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,0.0,68,0.0,753.8510294117647,466032.95588235295,High,Frequent,Loser
2024-04-25,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,6,0.0,11496.523333333333,30.122866666666667,High,Infrequent,Loser
2024-04-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,3,0.0,1662.7633333333335,417213.3333333333,High,Infrequent,Loser
2024-04-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,4281.488139,27,0.7037037037037037,5713.498888888889,16.46514074074074,High,Infrequent,Winner
2024-04-28,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,8,0.0,3374.92625,-7.3405375,Low,Infrequent,Loser
2024-04-28,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,50,0.0,339.7238,312046.58,High,Frequent,Loser
2024-04-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,526.9338359999999,31,0.5483870967741935,3370.167419354839,-8.028054838709677,Low,Frequent,Winner
2024-04-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,14,0.0,301.70142857142855,230732.42857142858,High,Infrequent,Loser
2024-04-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,24,0.0,5209.114583333333,29.193695833333333,High,Infrequent,Loser
2024-05-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,0.0,14,0.0,6216.103571428571,62.32951428571429,High,Infrequent,Loser
2024-05-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,5319.861625,23,0.6956521739130435,12059.708260869564,29.759582608695656,High,Infrequent,Winner
2024-05-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Neutral,-13.844579999999999,7,0.14285714285714285,47.215714285714284,-24.099999999999998,Low,Infrequent,Loser
2024-05-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,6,0.0,829.8083333333334,190596.33333333334,High,Infrequent,Loser
2024-05-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,6,0.0,8999.890000000001,-19.8796,Low,Infrequent,Loser
2024-05-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,3,0.0,1666.47,-212278.0,Low,Infrequent,Loser
2024-05-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,4,0.0,5996.512500000001,-29.48525,Low,Infrequent,Loser
2024-05-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,0.916,2,0.5,41.15,-2.0,Low,Infrequent,Winner
2024-05-06,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,968.59038,9,0.4444444444444444,22890.714444444442,-12.474166666666667,Low,Infrequent,Winner
2024-05-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,656.21704,10,0.7,9890.126,1.9288600000000002,Low,Infrequent,Winner
2024-05-07,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,0.0,1,0.0,47.59,0.0,Low,Infrequent,Loser
2024-05-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,227.320653,7,0.2857142857142857,1395.532857142857,-9144.57142857143,Low,Infrequent,Winner
2024-05-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,10,0.0,6583.419,15.555760000000001,High,Infrequent,Loser
2024-05-08,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,1.56576,3,0.3333333333333333,46.46,33.333333333333336,High,Infrequent,Winner
2024-05-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,1147.595856,25,0.44,8679.6232,19.288216,High,Infrequent,Winner
2024-05-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,3,0.0,1658.5133333333333,126041.0,High,Infrequent,Loser
2024-05-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2101.741695,22,0.2727272727272727,7131.0,-1.8795545454545455,Low,Infrequent,Winner
2024-05-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,251.604742,9,1.0,7027.661111111111,9.522166666666667,High,Infrequent,Winner
2024-05-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,10,0.0,4500.464,5.84858,Low,Infrequent,Loser
2024-05-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,13,0.0,782.6861538461538,38268.342307692306,High,Infrequent,Loser
2024-05-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2136.853859,25,0.4,7525.7636,3.411576,Low,Infrequent,Winner
2024-05-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,3,0.0,1658.2700000000002,56793.0,High,Infrequent,Loser
2024-05-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,1150.5233050000002,23,0.17391304347826086,6341.452173913043,7.065369565217392,High,Infrequent,Winner
2024-05-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,948.970582,36,0.4722222222222222,6525.626944444444,5.335538888888888,Low,Frequent,Winner
2024-05-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,214.5898,24,0.20833333333333334,6615.870416666668,-6.474879166666667,Low,Infrequent,Winner
2024-05-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,3,0.0,1280.0233333333333,24811.0,High,Infrequent,Loser
2024-05-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,3522.3946610000003,25,0.64,5052.1256,1.303244,Low,Infrequent,Winner
2024-05-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,8,0.0,3749.76125,5.174825,Low,Infrequent,Loser
2024-05-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,7,0.0,4714.771428571429,15.506614285714287,High,Infrequent,Loser
2024-05-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,-74.818442,3,0.0,1707.1166666666668,488.7133333333333,High,Infrequent,Loser
2024-05-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,6017.309216,53,0.1320754716981132,9096.75358490566,-24.543490566037736,Low,Frequent,Winner
2024-05-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,1272.088356,72,0.09722222222222222,8594.73125,-4306.991048888889,Low,Frequent,Winner
2024-05-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,6,0.0,7499.215,-96.9475,Low,Infrequent,Loser
2024-05-23,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Extreme Greed,0.0,1,0.0,10.56,0.0,Low,Infrequent,Loser
2024-05-23,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,413.347329,305,0.47540983606557374,1074.7592786885245,-284441.84785934427,Low,Frequent,Winner
2024-05-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,0.0,19,0.0,3896.7610526315784,-15913.856936842105,Low,Infrequent,Loser
2024-05-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,821.949278,2,1.0,25405.949999999997,8.50055,High,Infrequent,Winner
2024-05-25,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,14.126038999999999,14,0.35714285714285715,355.9985714285714,-1740.1214285714286,Low,Infrequent,Winner
2024-05-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,0.0,2,0.0,12503.574999999999,3.29755,Low,Infrequent,Loser
2024-05-26,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,5.2257,7,0.2857142857142857,459.03142857142853,-75.21142857142857,Low,Infrequent,Winner
2024-05-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,773.4582,9,0.2222222222222222,5640.383333333334,-18681.841966666667,Low,Infrequent,Winner
2024-05-27,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,1129.35587,251,0.35856573705179284,602.0546613545816,-65844.60769043825,Low,Frequent,Winner
2024-05-29,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Greed,0.0,5,0.0,6113.468,52493.4,High,Infrequent,Loser
2024-05-29,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,277.791953,159,0.4276729559748428,337.7447798742138,-341.4568748427673,Low,Frequent,Winner
2024-05-30,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,20.951433,7,0.7142857142857143,405.4414285714286,-79.30111285714285,Low,Infrequent,Winner
2024-05-31,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,25.35812,13,0.3076923076923077,279.70307692307694,-6686.707692307692,Low,Infrequent,Winner
2024-06-01,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,91.510419,25,0.36,513.3848,-47545.904,Low,Infrequent,Winner
2024-06-02,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,192.906947,93,0.3655913978494624,316.822688172043,-4765.8387096774195,Low,Frequent,Winner
2024-06-03,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,562.808208,70,0.6285714285714286,306.66942857142857,-4759.422857142857,Low,Frequent,Winner
2024-06-04,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,52.211438,53,0.4716981132075472,457.42283018867926,-317.91698264150943,Low,Frequent,Winner
2024-06-05,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,56.055506,54,0.2962962962962963,469.4587037037037,-253.84012888888887,Low,Frequent,Winner
2024-06-06,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,274.173187,234,0.42735042735042733,587.8536752136753,-7051.191252136752,Low,Frequent,Winner
2024-06-07,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,7329.223137999999,52,0.5769230769230769,15114.859615384614,-77.51356923076924,Low,Frequent,Winner
2024-06-07,0x8477e447846c758f5a675856001ea72298fd9cb5,Extreme Greed,1573.244278,374,0.39037433155080214,832.9677272727273,-6504.383075641711,Low,Frequent,Winner
2024-06-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,0.0,14,0.0,77.5807142857143,255.21428571428572,High,Infrequent,Loser
2024-06-08,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,7,0.0,6428.95,7.225885714285715,High,Infrequent,Loser
2024-06-08,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,129.13883900000002,22,0.36363636363636365,2379.510454545454,132.95731818181818,High,Infrequent,Winner
2024-06-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Extreme Greed,0.0,5,0.0,4199.992,19.65756,High,Infrequent,Loser
2024-06-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Extreme Greed,0.0,12,0.0,117.52166666666666,806.4166666666666,High,Infrequent,Loser
2024-06-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,4,0.0,6000.075,24.884175,High,Infrequent,Loser
2024-06-10,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,31.266804999999998,49,0.3673469387755102,460.97204081632657,-765.765306122449,Low,Frequent,Winner
2024-06-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,21,0.0,13143.021904761907,66.75478571428572,High,Infrequent,Loser
2024-06-11,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,51.081143,27,0.3333333333333333,696.6096296296296,157.20972888888886,High,Infrequent,Winner
2024-06-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,4269.550668,75,0.10666666666666667,1046.24,-1164.9915173333334,Low,Frequent,Winner
2024-06-12,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,-21886.531493,217,0.0967741935483871,884.2718433179723,-6604.166491612904,Low,Frequent,Loser
2024-06-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,37,0.0,41.1072972972973,2773.4864864864867,High,Frequent,Loser
2024-06-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,Greed,-1.40304,1,0.0,11.97,-1.6,Low,Infrequent,Loser
2024-06-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,6634.160155,78,0.24358974358974358,1699.554487179487,-856.2710948717948,Low,Frequent,Winner
2024-06-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,16,0.0,6124.31,123.61044375,High,Infrequent,Loser
2024-06-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,10258.592609,15,1.0,2791.98,-6440.88,Low,Infrequent,Winner
2024-06-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2084.433906,38,0.7631578947368421,15581.516578947369,69.43152105263158,High,Frequent,Winner
2024-06-15,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,1285.5244400000001,40,0.225,3156.3154999999997,-6499.9631,Low,Frequent,Winner
2024-06-16,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,11,0.0,2294.0981818181817,-22337.80909090909,Low,Infrequent,Loser
2024-06-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,1268.7590360000002,14,0.2857142857142857,18035.112857142856,13.836071428571428,High,Infrequent,Winner
2024-06-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,9330.743339,24,0.875,4828.689166666667,-11155.005466666667,Low,Infrequent,Winner
2024-06-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,7,0.0,8999.745714285715,39.73871428571429,High,Infrequent,Loser
2024-06-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,282.57636,18,0.2222222222222222,11128.698333333334,309.70969444444444,High,Infrequent,Winner
2024-06-19,0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,0.0,3,0.0,7722.796666666666,6197.066666666667,High,Infrequent,Loser
2024-06-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2053.973644,17,1.0,11180.089411764706,31.10035294117647,High,Infrequent,Winner
2024-06-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,2833.6833,41,0.34146341463414637,4971.736829268292,2107.0123,High,Frequent,Winner
2024-06-20,0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,57478.456026,8,1.0,21188.46875,25026.2375,High,Infrequent,Winner
2024-06-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,4,0.0,7499.34,-4.38645,Low,Infrequent,Loser
2024-06-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,27,0.0,314.2848148148148,1899.9777777777779,High,Infrequent,Loser
2024-06-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,773.5582039999999,11,0.2727272727272727,6746.9345454545455,3.6108727272727275,Low,Infrequent,Winner
2024-06-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,69,0.0,1478.9595652173912,549.966752173913,High,Frequent,Loser
2024-06-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,0.0,3,0.0,6000.07,13.161666666666667,High,Infrequent,Loser
2024-06-22,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,756.876565,21,0.38095238095238093,7218.764761904762,2399.510695238095,High,Infrequent,Winner
2024-06-23,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,5,0.0,358.424,3779.0,High,Infrequent,Loser
2024-06-24,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,0.0,21,0.0,12000.350952380952,51.033638095238096,High,Infrequent,Loser
2024-06-24,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,10,0.0,15099.543,2026.97816,High,Infrequent,Loser
2024-06-25,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,4869.353105,49,0.22448979591836735,2104.062857142857,-3396.4265306122447,Low,Frequent,Winner
2024-06-26,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,4197.732182,31,0.6774193548387096,11748.220645161291,29.781532258064516,High,Frequent,Winner
2024-06-26,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,41,0.0,24.288292682926826,2569.3658536585367,High,Frequent,Loser
2024-06-27,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,12,0.0,9999.173333333334,-25.776033333333334,Low,Infrequent,Loser
2024-06-27,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,18,0.0,583.1594444444444,-3568.633333333333,Low,Infrequent,Loser
2024-06-29,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,1842.738325,17,0.7647058823529411,13148.880588235294,-15.593847058823528,Low,Infrequent,Winner
2024-06-29,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,4307.587820000001,58,0.1896551724137931,975.2437931034483,75698.64827586207,High,Frequent,Winner
2024-06-30,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,0.0,3,0.0,9999.756666666666,3.879733333333333,Low,Infrequent,Loser
2024-06-30,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,11,0.0,47.401818181818186,372337.0909090909,High,Infrequent,Loser
2024-07-01,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1202.488212,13,0.6923076923076923,7476.965384615385,5.034207692307692,Low,Infrequent,Winner
2024-07-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,3863.351096,51,0.3333333333333333,5205.286274509804,274093.4462745098,High,Frequent,Winner
2024-07-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,2421.253116,18,0.7222222222222222,1852.6372222222224,-2891.23615,Low,Infrequent,Winner
2024-07-03,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,1118.387284,10,0.4,10388.008,3.07407,Low,Infrequent,Winner
2024-07-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Neutral,0.0,8,0.0,9465.0725,1672.32162375,High,Infrequent,Loser
2024-07-04,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,14,0.0,18215.87285714286,62.55620714285715,High,Infrequent,Loser
2024-07-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,11,0.0,15958.708181818183,596.3508918181818,High,Infrequent,Loser
2024-07-05,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,20,0.0,13514.937,151.07184999999998,High,Infrequent,Loser
2024-07-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,12,0.0,165.92916666666667,3574.9175666666665,High,Infrequent,Loser
2024-07-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,108.87217799999999,24,0.2916666666666667,103.75708333333334,306989.29762125,High,Infrequent,Winner
2024-07-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,61.428942,10,1.0,49.875,2385.08597,High,Infrequent,Winner
2024-07-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,0.0,1,0.0,497.64,2313.98597,High,Infrequent,Loser
2024-07-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,648.984412,15,1.0,182.42999999999998,2204.8370366666663,High,Infrequent,Winner
2024-07-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,11595.627026,43,0.7674418604651163,15625.97930232558,77.05841627906976,High,Frequent,Winner
2024-07-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,382.10788099999996,13,0.38461538461538464,1229.4692307692308,-530.8575500000001,Low,Infrequent,Winner
2024-07-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,1876.812082,19,0.47368421052631576,8941.422105263156,14.223484210526316,High,Infrequent,Winner
2024-07-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,10,0.0,7600.664999999999,28.097540000000002,High,Infrequent,Loser
2024-07-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,1412.314654,9,1.0,1508.48,-4466.522222222222,Low,Infrequent,Winner
2024-07-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,2678.839374,13,1.0,10668.462307692309,21.4961,High,Infrequent,Winner
2024-07-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Fear,234.778463,4,1.0,124.795,1653.22037,High,Infrequent,Winner
2024-07-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Fear,0.0,7,0.0,12000.16142857143,-9.317742857142857,Low,Infrequent,Loser
2024-07-15,0x271b280974205ca63b716753467d5a371de622ab,Neutral,-1.0,5,0.0,6070.2,-31.886000000000003,Low,Infrequent,Loser
2024-07-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Neutral,0.0,21,0.0,7999.7071428571435,-50.29055238095238,Low,Infrequent,Loser
2024-07-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,22,0.0,6545.480454545454,-95.67333636363637,Low,Infrequent,Loser
2024-07-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,9,0.0,18326.035555555558,-139.8449,Low,Infrequent,Loser
2024-07-17,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,1859.269477,335,0.43283582089552236,1346.5090746268656,-27604.1128358209,Low,Frequent,Winner
2024-07-17,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,Greed,0.0,7,0.0,1427.2385714285715,-1666.4142857142856,Low,Infrequent,Loser
2024-07-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2569.979964,53,0.7735849056603774,12119.926603773585,-61.99653773584905,Low,Frequent,Winner
2024-07-18,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,1233.9043470000001,7,1.0,1049.82,-5691.842857142858,Low,Infrequent,Winner
2024-07-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2120.091364,16,0.6875,9132.66875,8.8050375,High,Infrequent,Winner
2024-07-19,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,35.79975,7,0.14285714285714285,592.3885714285715,-2962.2691785714283,Low,Infrequent,Winner
2024-07-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,129.66130099999998,9,0.4444444444444444,11097.74111111111,-1.1758888888888888,Low,Infrequent,Winner
2024-07-20,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,2169.508265,257,0.11284046692607004,562.1888715953307,-7971.231634241245,Low,Frequent,Winner
2024-07-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,3,0.0,14665.06,15.395866666666668,High,Infrequent,Loser
2024-07-21,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,-2960.716887,445,0.04719101123595506,427.66804494382023,-21412.00404494382,Low,Frequent,Loser
2024-07-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,2273.29301,21,0.6190476190476191,10728.97,6.354052380952381,High,Infrequent,Winner
2024-07-22,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,-756.173134,133,0.06766917293233082,593.273909774436,-19761.174436090227,Low,Frequent,Loser
2024-07-23,0x430f09841d65beb3f27765503d0f850b8bce7713,Greed,88084.992348,229,1.0,1072.2595633187773,59264.4,High,Frequent,Winner
2024-07-23,0x4f93fead39b70a1824f981a54d4e55b278e9f760,Greed,0.0,2,0.0,11997.235,20.3062,High,Infrequent,Loser
2024-07-23,0x8477e447846c758f5a675856001ea72298fd9cb5,Greed,1805.309858,139,0.7194244604316546,640.1771942446044,-12753.220143884893,Low,Frequent,Winner
2024-07-24,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,Greed,0.0,3,0.0,0.4266666666666667,104.54813553333334,High,Infrequent,Loser
